09-30 18:04:38.109 INFO     Response: OK
09-30 18:04:38.109 INFO     Sending command: AT+CMEE=2
09-30 18:04:38.115 INFO     Response: OK
09-30 18:04:38.115 INFO     Sending command: AT#AUSBC=1
09-30 18:04:38.124 INFO     Response: OK
09-30 18:04:38.124 INFO     Sending command: AT+CEREG=2
09-30 18:04:38.130 INFO     Response: OK
09-30 18:04:38.130 INFO     Sending command: AT+CLVL=0
09-30 18:04:38.140 INFO     Response: OK
09-30 18:04:38.140 INFO     Sending command: AT+CMER=2,0,0,2
09-30 18:04:38.150 INFO     Response: OK
09-30 18:04:38.150 INFO     Sending command: AT#ADSPC=6
09-30 18:04:38.160 INFO     Response: OK
09-30 18:04:38.160 INFO     Sending command: AT+CIND=0,0,1,0,1,1,1,1,0,1,0
09-30 18:04:38.165 INFO     Response: OK
09-30 18:04:38.166 INFO     Sending command: ATD2146632717;
09-30 18:04:44.880 INFO     Response: OK
09-30 18:04:44.882 INFO     Waiting for call response: 
09-30 18:04:45.384 INFO     Waiting for call response: +CIEV: call,1
09-30 18:04:45.384 INFO     Call connected successfully.
09-30 18:04:45.421 INFO     Loopbacks loaded - LE910C1 → SGTL5000Card: 24
09-30 18:04:45.454 INFO     Loopbacks loaded - SGTL5000Card → LE910C1: 25
09-30 18:04:45.454 INFO     Audio bridge Module IDs: ('24', '25')
09-30 18:04:50.834 INFO     Waiting for call response: 
09-30 18:04:51.335 INFO     Waiting for call response: NO CARRIER
09-30 18:04:51.336 INFO     Call terminated
09-30 18:04:51.336 INFO     Sending command: AT+CHUP
09-30 18:04:51.338 INFO     Response: +CIEV: call,0
09-30 18:04:51.379 INFO     Unloaded PulseAudio loopback module 24
09-30 18:04:51.420 INFO     Unloaded PulseAudio loopback module 25
09-30 18:04:51.421 INFO     Audio bridge terminated.
09-30 18:04:51.421 INFO     Call completed successfully
09-30 18:04:51.437 INFO     Disconnected from SBC on port /dev/ttyUSB2
09-30 18:07:55.457 INFO     Ready to dial number: 2146632717
09-30 18:07:55.458 INFO     Sending command: ATE1
09-30 18:07:55.466 INFO     Response: OK
09-30 18:07:55.466 INFO     Sending command: AT#DVI=0
09-30 18:07:55.478 INFO     Response: OK
09-30 18:07:55.478 INFO     Sending command: AT#PCMRXG=1000
09-30 18:07:55.489 INFO     Response: OK
09-30 18:07:55.489 INFO     Sending command: AT#DIALMODE=1
09-30 18:07:55.495 INFO     Response: OK
09-30 18:07:55.496 INFO     Sending command: AT#DTMF=1
09-30 18:07:55.506 INFO     Response: OK
09-30 18:07:55.507 INFO     Sending command: AT+CLIP=1
09-30 18:07:55.514 INFO     Response: OK
09-30 18:07:55.514 INFO     Sending command: AT+CMEE=2
09-30 18:07:55.520 INFO     Response: OK
09-30 18:07:55.521 INFO     Sending command: AT#AUSBC=1
09-30 18:07:55.530 INFO     Response: OK
09-30 18:07:55.531 INFO     Sending command: AT+CEREG=2
09-30 18:07:55.539 INFO     Response: OK
09-30 18:07:55.539 INFO     Sending command: AT+CLVL=0
09-30 18:07:55.552 INFO     Response: OK
09-30 18:07:55.552 INFO     Sending command: AT+CMER=2,0,0,2
09-30 18:07:55.558 INFO     Response: OK
09-30 18:07:55.558 INFO     Sending command: AT#ADSPC=6
09-30 18:07:55.566 INFO     Response: OK
09-30 18:07:55.566 INFO     Sending command: AT+CIND=0,0,1,0,1,1,1,1,0,1,0
09-30 18:07:55.572 INFO     Response: OK
09-30 18:07:55.573 INFO     Sending command: ATD2146632717;
09-30 18:08:00.782 INFO     Response: OK
09-30 18:08:00.785 INFO     Waiting for call response: 
09-30 18:08:01.287 INFO     Waiting for call response: +CIEV: call,1
09-30 18:08:01.287 INFO     Call connected successfully.
09-30 18:08:01.324 INFO     Loopbacks loaded - LE910C1 → SGTL5000Card: 26
09-30 18:08:01.356 INFO     Loopbacks loaded - SGTL5000Card → LE910C1: 27
09-30 18:08:01.356 INFO     Audio bridge Module IDs: ('26', '27')
09-30 18:08:25.250 INFO     Waiting for call response: 
09-30 18:08:25.752 INFO     Waiting for call response: NO CARRIER
09-30 18:08:25.752 INFO     Call terminated
09-30 18:08:25.753 INFO     Sending command: AT+CHUP
09-30 18:08:25.755 INFO     Response: +CIEV: call,0
09-30 18:08:25.795 INFO     Unloaded PulseAudio loopback module 26
09-30 18:08:25.834 INFO     Unloaded PulseAudio loopback module 27
09-30 18:08:25.835 INFO     Audio bridge terminated.
09-30 18:08:25.835 INFO     Call completed successfully
09-30 18:08:25.851 INFO     Disconnected from SBC on port /dev/ttyUSB2
09-30 18:23:56.224 INFO     Ready to dial number: 2146632717
09-30 18:23:56.224 INFO     Sending command: ATE1
09-30 18:23:56.232 INFO     Response: OK
09-30 18:23:56.232 INFO     Sending command: AT#DVI=0
09-30 18:23:56.243 INFO     Response: OK
09-30 18:23:56.244 INFO     Sending command: AT#PCMRXG=1000
09-30 18:23:56.253 INFO     Response: OK
09-30 18:23:56.254 INFO     Sending command: AT#DIALMODE=1
09-30 18:23:56.261 INFO     Response: OK
09-30 18:23:56.262 INFO     Sending command: AT#DTMF=1
09-30 18:23:56.272 INFO     Response: OK
09-30 18:23:56.272 INFO     Sending command: AT+CLIP=1
09-30 18:23:56.280 INFO     Response: OK
